id,origine,numero_isic,type_event,date,nature,region,lieu,niveau_gravite,annee
,Réseau,24203,Expédition d'un train sans ordre écrit  de restriction de vitesse,2017-09-11,[r] 2325 non arrêté d'urgence pour remise d'ordre OCAR malgré signalement de présence de personnes sur les voies (CF),PN,Les Noues,3.0,2017
,Réseau,24112,RFC,2017-09-12,[r] Raté de fermeture du PN230 de type SAL2 lors du passage du train 1541,BFC,Champagney,4.0,2017
27719,Mobilités,,Franchissement intempestif d'un signal d'arrêt fermé,2017-09-20,[m] Franchissement du Cv 56 fermé avec engagement du point protégé lors d'une man?uvre de refoulement (Refoulement),AL,Mulhouse Nord,4.0,2017
27823,Mobilités,,Dépassement de la vitesse limite de plus de 40 km/h,2017-09-20,[m] non-respect d'ordre RATO par train Mobilités,NOR,Bueil,4.0,2017
27868,Mobilités,,Franchissement intempestif d'un signal d'arrêt fermé,2017-10-06,[m] Franchissement du C204 fermé avec engagement du point protégé lors d'une manoeuvre de mise en tête.,PIC,Amiens,4.0,2017
28024,Mobilités,,Dépassement de la vitesse limite de plus de 40 km/h,2017-10-09,Non respect d'ordre RATO (ou non remise?) pour le PN 216 (93 km/h),RA,Balbigny,3.588235294117647,2017
,Réseau,24307,Erreur grave de procédure,2017-10-10,[r] Heurt par train 5919 d'une pelleteuse qui engageait le gabarit à un PN,AUV,Tronsanges (58),3.0,2017
,Réseau,24343,Défaillance voie,2017-10-13,[r] Défaut géométrie voie décelée sur la voie 1 à Rochefort par engin de mesure Mauzin de SNCF Réseau.,PCA,Rochefort,4.0,2017
,Réseau,24390,Incident grave de signalisation,2017-10-19,Dérangement contraire à la sécurité sur enclenchements de sens de la VU entre le PRS PSL et le Poste B de Batignolles (PIVOS).,PSL,Paris Batignolles,4.0,2017
,Réseau,24406,Autorisation de franchissement d’un signal fermé,2017-10-24,Talonnage intempestif d'une aiguille,MPY,Cazères sur Garonne,4.0,2017
,Réseau,24468,Défaillance voie,2017-10-30,[r] Défaut géométrie voie décelé à Mouzon (08) par engin de mesure Mauzin de SNCF Réseau.,CA,Mouzon,3.0,2017
,Réseau,24690,Réception sur voie occupée,2017-11-28,Réception sur voie occupée dans une gare de voie unique,NAQ,Condat le Lardin (24),3.0,2017
,Réseau,24741,Défaillance voie,2017-12-04,détection d'une éclisse cassée suite à choc anormal par TER,CEN,Saint Côme,4.0,2017
28456,Réseau,,Déraillement,2017-12-11,déraillement d'un locotracteur en gare suite à accumulation de neige,PACA,Briançon,3.0,2017
28731,Mobilités,,Incident de Boite d'essieux,2017-12-28,Boite chaude détectée en gare par le conducteur,CE,Amboise,3.0,2017
28698,Mobilités,,Portes ouvertes sur train de voyageurs en circulation,2017-12-29,Porte ouverte en ligne sur train IC entre Bernay et Lisieux,NMD,Bernay,3.0,2017
,Réseau,25047,Franchissement intempestif d'un signal d'arrêt fermé,2018-01-11,franchissement d'un carré fermé par une bourreuse en acheminement,PACA,Marseille Chartreux,4.0,2018
28822.0,Mobilités,,Incident MD (Plan PUI-PMD),2018-01-19,"Lors du débranchement, choc d'un wagon chargé de materiel dangereuse, le rendant inapte au transport",AURA,Sibelin,3.0,2018
,Cause Tiers Réseau,25128,Ouvrage en terre déterioré,2018-01-22,Défaillance de l'infrastructure suite à avis d'un train commercial après mouvement anormal,AURA,Beny (01),4.0,2018
,Réseau,25146,Erreur grave de procédure,2018-01-23,Une mini-pelle engage la zone dangereuse,AURA,Lyon Part-Dieu,3.0,2018
28917.0,Mobilités,,Dépassement de la vitesse limite de plus de 40 km/h,2018-01-26,Dépassement de vitesse de 50 km/h suite à non respect d'un ordre écrit,GE,Jessains,4.0,2018
28918.0,Mobilités,,Franchissement intempestif d'un signal d'arrêt fermé,2018-01-29,Franchissement d'un carré violet par une machine Haut Le Pied,GE,Mulhouse,4.0,2018
29031.0,Mobilités,,Franchissement intempestif d'un signal d'arrêt fermé,2018-02-11,"En évolution, franchissement d'un guidon d'arrêt et talonnage d'une aiguille",OCC,La Bastide St Laurent les Bains,4.0,2018
,Réseau,25297,Evénement présentant un risque sécurité,2018-02-14,Travaux sur PN avec dépose du platelage sans assurer la sécurité des voyageurs pour la traversée des voies,NAQ,St Médard d'Eyrans,4.0,2018
,Réseau,25464,RFC,2018-02-27,franchissement d'un PN ouvert par 2 pelles sur domaine fermé,IdF,Santeuil le perron,3.0,2018
,Réseau,25427,AFI,2018-02-28,Talonnage d'aiguille suite à autorisation de franchissement d'un signal sans vérification,HdF,Lens,4.0,2018
,Réseau,25497,Incident grave de signalisation,2018-03-12,Dérangement contraire à la sécurité : formation simultanée d'une autorisation et d'un itinéraire incompatible,BFC,Fleurville,4.0,2018
,Réseau,25584,Mise en oeuvre de travaux sans protection,2018-03-26,"Dégagement tardif d'agents et heurt de matériel travaux par un TER, suite à erreur de procédure travaux",BRE,Entre Rennes et St Malo,3.0,2018
,Réseau,25588,Ouvrage en terre déterioré,2018-03-27,"Découvert d'un fontis avec interdiction  de circulation, non détecté par la maintenance",NAQ,Villefranque (64),4.0,2018
,Réseau,25662,Franchissement intempestif d'un signal d'arrêt fermé,2018-04-10,franchissement d'un carré fermé par une draisine suite à non observation du signal,IdF,Paris Est,4.0,2018
29572.0,Mobilités,,Incendie à bord d’un train,2018-04-27,Incendie sur locomotive diesel 67400,CVL,St Florent sur Cher,3.0,2018
29615.0,Mobilités,,Dérive,2018-05-02,"Lors d'un accostage, une rame de 12 wagons part en dérive, defonce en heurtoir et déraille des 2 premiers wagons avec engagement des voies principales",AURA,Venissieux,4.0,2018
,Réseau,25756,Défaillance voie,2018-05-03,"Suite à choc anormal ressenti par un ADC, découverte d'un rail cassé avec arrachement de métal",PDL,La Roche sur Yon,4.0,2018
,Cause Tiers Réseau,25882,Ouvrage en terre déterioré,2018-05-29,Un train heurte une souche d'arbre tombée sur la voie suite au déversement d'un talus,HdF,Prouvy Thiant (59),4.0,2018
,Réseau,25940,Erreur grave de procédure,2018-05-31,L'agent circulation constate à deux reprises la présence d'une pelle rail-route en dehors du domaine protégé,AURA,Culoz,3.0,2018
,Cause Tiers Réseau,25912,Ouvrage en terre déterioré,2018-06-03,Heurt d'une coulée de boue par un train de voyageurs,AURA,La Bridoire (73),4.0,2018
29872.0,Mobilités,,Franchissement intempestif d'un signal d'arrêt fermé,2018-06-05,Franchissement suppposé d'un carré violet lors d'une manœuvre Fret .Enquête en cours,PACA,Miramas,4.0,2018
,Indéterminé,26050,Incident MD (Plan PUI-PMD),2018-06-21,Déraillement de 4 wagons à la rentrée d'un train Fret sur le faisceau réception,GE,Woippy,4.0,2018
30097.0,Mobilités,,Portes ouvertes sur train de voyageurs en circulation,2018-07-10,Porte entre-ouverte signalée par une cliente sur matériel Corail peu après le départ,IdF,7 km après Bercy,3.0,2018
30303.0,Mobilités,,Incendie à bord d’un train,2018-08-05,Avarie matériel roulant avec incendie nécessitant l'intervention des pompiers sur Z8804,IdF,Trappes,4.0,2018
30356.0,Mobilités,,Dépassement de la vitesse limite de plus de 40 km/h,2018-08-07,Non respect de marche restrictive par formulaire DIPU - DVL > 40 km/h au franchissement d'une TVP dysfonctionnelle,OCC,Le Fauga,4.0,2018
,Réseau,26407,Expédition d'un train sans ordre écrit  de restriction de vitesse,2018-08-12,"Le train TER 872742 de l'EF SNCF Mobilités reçoit un ordre OCAR au PK erroné pour un TIV de reprise écrasé par un train précédent, sans conséquence.",OCC,Boussens,4.0,2018
30439.0,Mobilités,,Engagement de Gabarit,2018-08-24,Un wagon d'un train de l'autoroute ferroviaire engage le gabarit et vient heurter un détecteur de boite chaude,GE,Hagondange,4.0,2018
,Réseau,26642,Défaillance voie,2018-09-18,Défaut de la voie détecté par un engin de mesure,HdF,Tergnier,4.0,2018
,Réseau,26655,Déraillement,2018-09-20,Déraillement  avec engagement voie principale et collision avec un matériel en stationnement,GE,Uckange,4.0,2018
30708.0,Mobilités,,Portes ouvertes sur train de voyageurs en circulation,2018-09-24,Portes ouvertes sur du matériel voyageurs en mouvement (partie accessible aux personnes),OCC,Nissan,3.0,2018
30725.0,Mobilités,,Incendie à bord d’un train,2018-09-24,Incendie à bord de la voiture d'accompagnement d'un train avec TE,HdF,Versigny (02),3.0,2018
30743.0,Mobilités,,Franchissement intempestif d'un signal d'arrêt fermé,2018-09-27,Franchissement d'un carré violet par une machine Haut Le Pied,GE,Hausbergen (67),4.0,2018
,Réseau,26722,RFC,2018-09-28,Raté de fermeture d' un PN  signalé par un conducteur du train,IdF,Petit Vaux (91),4.0,2018
,Réseau,26802,RFC,2018-10-11,"Franchissement par plusieurs trains d'un Passage à niveau barrières ouvertes, suite à non remise en service à la fin de travaux.",OCC,St Martory,4.0,2018
,Réseau,26925,Franchissement intempestif d'un signal d'arrêt fermé,2018-10-29,Franchissement d'un signal Carré fermé sur VP  par une manœuvre assurée par une entreprise sous-traitante,PACA,La-Seyne-Tamaris-Sur-Mer (83),4.0,2018
,Réseau,26989,Réception sur voie occupée,2018-11-06,Un TER est réceptionné intempestivement sur une voie occupée par une draisine,AURA,Retournac (43),3.0,2018
,Réseau,27090,RFC,2018-11-16,Un train de travaux franchit un signal d'arrêt à main et s'arrête sur un PN  ouvert.,OCC,St Gaudens (31),4.0,2018
31267.0,Cause Tiers Mobilités,,Incident MD (Plan PUI-PMD),2018-11-21,Une forte odeur émane d'un train fret transportant des matiéres dangereuses,NAQ,Angoulême,4.0,2018
,Réseau,27271,Franchissement intempestif d'un signal d'arrêt fermé,2018-12-06,Un train laveur franchit un carré fermé,IdF,La Ferté Milon,4.0,2018
,Réseau,27585,Expédition d'un train sans ordre écrit  de restriction de vitesse,2018-12-10,Un Ter  circule à 76 km/h sur une zone devant être parcourue à 10 km/h,NAQ,Entre Blanquefort et Macau,4.0,2018
31473.0,Mobilités,,Franchissement intempestif d'un signal d'arrêt fermé,2018-12-12,"Après avoir changé d'extrémité au cours d'une manœuvre avant départ, le conducteur se remet en marche et franchit un carré fermé",GE,Wesserling (68),4.0,2018
,Réseau,27377,Défaillance voie,2018-12-18,Un engin de mesure du GI détecte un sur-écartement en gare,HDF,Tergnier,4.0,2018
,Réseau,30203,Expédition d'un train sans ordre écrit  de restriction de vitesse,2020-01-07,Une locomotive en évolution est expédiée sans remise d'un ordre de circuler au pas sur une aiguille en dérangement,AURA,Clermont-Ferrand,4.0,2020
,Réseau,30212,Engagement intempestif d'un train sur une voie protégée pour des travaux,2020-01-22,"Suite à levée à tort des mesures de protection, un train arrive à vitesse normale au droit d’un incident alors que des agents sont présents dans les voies",GE,Forbach (57),4.0,2020
,Réseau,30307,Incident grave de signalisation,2020-01-31,"Lors d'une reprise de voie, un train est confronté à un feu rouge clignotant non annoncé suite à un défaut de conception de la zone d'approche",NAQ,Morcenx (40),4.0,2020
34897.0,Voyageur,,Portes ouvertes sur train de voyageurs en circulation,2020-02-03,Une porte ouverte sur un train Corail est détectée par le conducteur d'un train croiseur,IDF,Melun,3.4545454545454546,2020
,Réseau,30314,Ouvrage en terre déterioré,2020-02-04,Un transilien heurte un bloc de pierre tombé sur la voie suite à éboulement de talus,IDF,Sevres,4.0,2020
,Réseau,30465,Autorisation de franchissement d’un signal fermé,2020-02-19,Un agent circulation délivre un bulletin de franchissement pour un signal qui ne dépend pas de son poste,IDF,Paris Tolbiac,4.0,2020
,Réseau,30510,Défaillance voie,2020-02-28,"Lors d'une intervention sur un passage à niveau, une partie de rail manquante est découverte",NMD,Orival (76),4.0,2020
,Réseau,30638,Expédition d'un train sans ordre écrit  de restriction de vitesse,2020-03-01,"Malgré la fermeture prolongée d'un passage à niveau, la procédure de raté d'ouverture n'est pas appliquée",BRE,Fougeray,4.0,2020
,Réseau,30583,Expédition d'un train sans ordre écrit  de restriction de vitesse,2020-03-05,Un train est expédié sans remise d'un ordre de circuler au pas sur une aiguille en dérangement,GE,Erstein (67),4.0,2020
,Réseau,30585,Expédition d'un train sans ordre écrit  de restriction de vitesse,2020-03-06,Un TER ne reçoit pas l'ordre prévu avant de circuler sur une aiguille en décontrôle,OCC,Gaillac,4.0,2020
,Réseau,30597,Expédition d'un train sans ordre écrit  de restriction de vitesse,2020-03-08,Un train circule sans ordre de restriction sur une zone de voie signalée comme instable par un train précédent.,GE,Lesse (57),4.0,2020
,Réseau,30658,Mise en oeuvre de travaux sans protection,2020-03-10,Un train de voyageurs heurte 2 bois d'appareil lors de son passage en gare,GE,Reims,4.0,2020
,Réseau,30664,Défaillance voie,2020-03-17,La voiture Mauzin détecte un gauche très important,GE,Woippy,4.0,2020
35082.0,Voyageur,,Dépassement de la vitesse limite de plus de 40 km/h,2020-04-23,Un conducteur ne respecte pas la limitation de vitesse à 40 km/h à l'approche d'une gare en voie unique,GE,Etain,3.0,2020
35126.0,Voyageur,,Franchissement intempestif d'un signal d'arrêt fermé,2020-05-15,Un conducteur franchit un carré violet fermé lors d'une évolution suite à une erreur d'observation à cause du soleil rasant,GE,Chaumont (52),3.0,2020
,Réseau,30947,Expédition d'un train sans ordre écrit  de restriction de vitesse,2020-05-19,"Suite à une erreur d'utilisation des installations, un train ne reçoit pas d'ordre de restriction pour un PN en raté d'ouverture",IDF,Verneuil l'étang (77),4.0,2020
,Réseau,31026,Incident grave de signalisation,2020-06-04,"Lors de travaux sur les voies, les agents constatent le mouvement intempestif d'une aiguille sans commande lancée par l'AC.",IDF,Paris Est,4.0,2020
,Réseau,31720,Dépassement de la vitesse limite de plus de 40 km/h,2020-06-17,Un train du GI (rame caténaire) franchit un passage à niveau en dérangement sans respecter l'ordre de restriction de vitesse qu'il a reçu,Naq,La Reole,4.0,2020
,Réseau,31078,Expédition d'un train sans ordre écrit  de restriction de vitesse,2020-06-19,"A la suite d'une erreur dans le libellé d'un ordre, un train passe à vitesse normale au droit d'un passage à niveau en dérangement",BFC,St Julien (21),4.0,2020
35682.0,Voyageur,,Dépassement de la vitesse limite de plus de 40 km/h,2020-06-25,"Après un arrêt accidentel, un conducteur ne respecte pas la marche à vue sur la distance de couverture des obstacles",HDF,Arras,3.25,2020
,Réseau,31166,Expédition d'un train sans ordre écrit  de restriction de vitesse,2020-06-28,Des trains continuent à être expédiés sans ordres malgré le signalement d'un accident routier à un PN rendant les feux rouges non visibles.,IDF,Garancières (78),4.0,2020
,Réseau,31189,AFI,2020-07-08,Un agent circulation délivre un bulletin de franchissement à un train sans vérifier toutes des conditions d'ouverture,NAq,Vayres (33),3.909090909090909,2020
,Réseau,31295,Déraillement,2020-07-27,Un train de l'infra déraille sur une aiguille lors d'une manœuvre,BFC,Digouin (71),4.333333333333333,2020
,Réseau,31730,Incident grave de signalisation,2020-09-22,Une erreur est commise dans la mise en place d'une cible de limitation temporaire de vitesse.,AURA,Villars les Dombes (01),4.0,2020
36119.0,Voyageur,,Dépassement de la vitesse limite de plus de 40 km/h,2020-09-23,"Suite à dépannage, le conducteur d'un train de voyageurs n'applique pas les restrictions de vitesse liées à l'utilisation de la commande de secours du frein.",AURA,St Etienne,3.25,2020
36244.0,Cause Tiers Voyageur,,Accident de personne,2020-10-08,Un conducteur cheminant dans la zone dangereuse est heurté par une circulation,IDF,Le Bourget,3.0,2020
,Réseau,32036,circulation intempestive d’un train en sens inverse,2020-10-26,"Suite à une erreur de commmunication avec l'agent circulation, une locomotive en évolution se met en mouvement sur un itinéraire non formé et non établi",GE,Mulhouse,3.9234006734006734,2020
36506.0,Voyageur,,Dérive,2020-11-08,Un tram-train avec des voyageurs à bord dérive sur 430 mètres,IDF,Mairie de Clichy,4.0,2020
,Réseau,32172,Déraillement,2020-11-11,Un train de marchandises déraille au départ d'un faisceau,CVL,St Pierre des Corps (37),4.333333333333333,2020
36772.0,Voyageur,,Portes ouvertes sur train de voyageurs en circulation,2020-11-30,Une porte ouverte sur un train Corail est détectée par un agent en voyageur,HDF,La Faloise (80),3.4545454545454546,2020
